time,text,stock_symbol
"10 Jul, 2025 11:35 PM",time for healthy correction,MSFT
"10 Jul, 2025 11:33 PM",Go fix the Outlook!!!,MSFT
"10 Jul, 2025 11:32 PM",Below $498….. it just keeps plunging.,MSFT
"10 Jul, 2025 11:22 PM",Wow…. MSFT is plunging. A lot of people now trapped above $500.,MSFT
"10 Jul, 2025 11:18 PM",Great opportunity to add more shares !,MSFT
"10 Jul, 2025 11:13 PM",Below $499…. The entire move yesterday completely rejected.,MSFT
"10 Jul, 2025 11:12 PM",$499.99 on sale folks,MSFT
"10 Jul, 2025 11:07 PM",Back to $499 in a flash. Lol.,MSFT
"10 Jul, 2025 10:51 PM",I guess Msft would be at $ 515  this week !,MSFT
"10 Jul, 2025 10:17 PM",Down $1.50 after losing a big chunk of the gains yesterday. Back to $499 today?,MSFT
"10 Jul, 2025 10:01 PM",This stock is about to rocket to 550 and if not I’m cooked,MSFT
"10 Jul, 2025 09:20 PM",garbage is finished,MSFT
"10 Jul, 2025 09:10 PM",So when is the stock gonna split.,MSFT
"10 Jul, 2025 09:00 PM",We did one of the best quarter in recent years and yet10k folks got let go. Earning  are going to be epic hopefully some split coming soon,MSFT
"10 Jul, 2025 08:42 PM","stock split 5 for 1 or 7 for 1 
8 thin they want ti bring it to 70 to 100$ - it’s happening !!!!!👍😄",MSFT
"10 Jul, 2025 08:39 PM","Wish it was more but I bought 125 shares at 36 along time ago. An old friend was employee #2, may he rest in peace. Only stock I ever held on to for non business reasons.",MSFT
"10 Jul, 2025 07:47 PM",Hacked again worlwide - trash,MSFT
"10 Jul, 2025 06:43 PM","Why to you keep doing things to my personal computer?  I have not given you permission to make changes like adding a one drive.  I don't want it.  I don't use it.  Now I can't get rid of it.  You did this.  You must fix it.  You do not have the right to make these changes.  Ask permission first or ...

See more",MSFT
"10 Jul, 2025 05:46 PM","A certain alignment in the race to the $4 Trillion Market Cap, with an obvious rise of $30B Market Cap to go. 🙂🩷🙂",MSFT
"10 Jul, 2025 04:47 PM",Thank you MSFT,MSFT
"10 Jul, 2025 04:44 PM",Weekly chart target is 557. May pullback at 512-15 area but likely to keep stair stepping till 557,MSFT
"10 Jul, 2025 02:15 PM",Satya is a beast at the helm of MSFT,MSFT
"10 Jul, 2025 01:35 PM",Why was there a negative spike temporarily?,MSFT
"10 Jul, 2025 01:00 PM",Msft  need a stock split.,MSFT
"10 Jul, 2025 11:02 AM","As the digital asset space evolves, XRP, Solana, and Cardano large cap dino bluechips are increasingly being viewed as the next 3 spot ETF approval. The secs recent change in heart towards the 3 large caps give analysts reason to believe the green light is coming any day now.",MSFT
"10 Jul, 2025 10:58 AM",I bought 1000 shares at 85. I'm happy,MSFT
"10 Jul, 2025 08:59 AM",Jump to $600 by August 15th! NVDA cannot be allowed to have all the fun. The Gods have spoken.,MSFT
"10 Jul, 2025 08:42 AM",Uunnh,MSFT
"10 Jul, 2025 08:31 AM",We finally did it we broke 500,MSFT
"10 Jul, 2025 07:36 AM",I sold 1 shares this morning  I plan to sell another share at 515,MSFT
"10 Jul, 2025 07:20 AM","Been long since May 25th 1995 when I bought 31 shares at $87.875/share. Bought along the way and did DRIP. By 3/23/2000 I was up to 833 shares.   My grandfather called me an idiot.  When he died I got some inheritance and bought more, just to spite him!",MSFT
"10 Jul, 2025 06:34 AM",New Highs MSFT,MSFT
"10 Jul, 2025 06:33 AM",another ATH,MSFT
"10 Jul, 2025 06:12 AM","Does anyone think we can get to $515 next week, or is that too much to hope for this soon.",MSFT
"10 Jul, 2025 06:11 AM","Well it closed above $500, in the green. That's what matters. That it pulled back from $506 is not something to be concerned about.",MSFT
"10 Jul, 2025 05:19 AM",Do y’all remember when good old Satya said women belong in the kitchen?,MSFT
"10 Jul, 2025 04:36 AM",NVDA is now bigger!,MSFT
"10 Jul, 2025 04:27 AM","Short Msft at 502 dollars and until the end of the year, it will become 400 dollars. Msft spending on AI's hardware and software only losing money. In the end of the year, its depreciation on AI will be large. So there is no growth or small growth in the future.",MSFT
"10 Jul, 2025 04:09 AM",close $504.50,MSFT
"10 Jul, 2025 03:57 AM","Google chromebook launched in 2011 year- a very cheap notebook and US education bureau appoints this notebook for school. After 4 years, these students will be 18 years and they are familiar with free Google's "" office"" and all Google's APP and products. And Msft software and office will shrink a l...

See more",MSFT
"10 Jul, 2025 03:54 AM",No,MSFT
"10 Jul, 2025 03:54 AM","Unsynchronized movement of stocks in the software sector. MSFT, ORCL, CRM, NOW, ADBE, many more.

Long MSFT.",MSFT
"10 Jul, 2025 03:53 AM",Generational bagholders created today. Thank you for your attention to this matter!,MSFT
"10 Jul, 2025 03:51 AM",Stunning,MSFT
"10 Jul, 2025 03:37 AM",Today shall be known as the day a generational MSFT bagholders were created.,MSFT
"10 Jul, 2025 03:34 AM",insight on actual facts on MSFT being a long-term stock in July 7 2021 MSFT was 280 today July 9 2025 it is 500 in four years it is up 78.57,MSFT
"10 Jul, 2025 03:15 AM",wonder if today's MS Teams issues are related to the 9k EE layoff lol,MSFT
"10 Jul, 2025 03:15 AM",MLGO!!!,MSFT
"10 Jul, 2025 03:14 AM","I think we have not seen nothing yet wait till after earnings 550? also MSFT has not have a split since 2003 it seems we are do for one soon 5 for 1 I am long since 2002 that is how you got to play this stock I know because in July of 2021, I sold 100 shares at 280 a share and I regret that but I a...

See more",MSFT
"10 Jul, 2025 02:57 AM",brainchips will be worth trilliona,MSFT
"10 Jul, 2025 02:52 AM",How many long-term MSFT investors do we have here me in at 29.45!!,MSFT
"10 Jul, 2025 02:47 AM",Congrats to all the Long… milestone by milestone,MSFT
"10 Jul, 2025 02:42 AM","the stock will remain in it’s slow move up, unless it splits at the next earnings report",MSFT
"10 Jul, 2025 02:24 AM","Potential shooting star candle is developing for today, may signal a top.  Reduced position here.  Good luck longs.",MSFT
"10 Jul, 2025 02:14 AM",Wheres that Ridiculous Clown Steve Ballmer hiding his bald head.,MSFT
"10 Jul, 2025 02:03 AM","Upgraded but not even up one percent,",MSFT
"10 Jul, 2025 02:01 AM",STRONG SELL,MSFT
"10 Jul, 2025 01:51 AM","CORRUPTION 101

Attorney General Pam Bondi is facing scrutiny for remarks she made this year about Jeffrey Epstein's sex trafficking case after the Department of Justice and FBI brought their Epstein inquiry to an abrupt close over the weekend.

The White House was grilled by reporters Monday about Bon...

See more",MSFT
"10 Jul, 2025 01:41 AM","Microsoft Co-pilot via Edge saved me thousands of dollars in property taxes in California.  It helped me to understand Prop 19 for based year transfer when I sold and moved from one primary residence to another.  It was like holding a conservation with a real estate attorney.  This was so much bett...

See more",MSFT
"10 Jul, 2025 01:35 AM","I have to see a hand surgeon because I've been holding MSFT, and seems like forever.",MSFT
"10 Jul, 2025 01:34 AM",Today is the day we break the 500 dollar barrier,MSFT
"10 Jul, 2025 01:27 AM","My baby since 20, 23, 27 is now 500. You're a big boy now!",MSFT
"10 Jul, 2025 01:25 AM","shorted 5930 shares 506, will cover at 440",MSFT
"10 Jul, 2025 01:23 AM",This is what criminal manipulation by HFT algos looks like,MSFT
"10 Jul, 2025 01:15 AM",Every upgrade is an oppurtinity for HF to unload bags on highly regarded retailers.,MSFT
"10 Jul, 2025 01:15 AM",just bought it back,MSFT
"10 Jul, 2025 01:14 AM",Man I can’t believe this ridiculous roller coaster. Msft has given most of its early morning gains back and it could even be red later today. Dangerous market.,MSFT
"10 Jul, 2025 01:11 AM",Bye bye $500 level. It was a nice and quick visit.,MSFT
"10 Jul, 2025 01:10 AM",Breaks $500 already….. what a bear trap. Down $7 from the morning squeeze and keeps grinding lower. Can it hold $499? This is going to close red. What a reversal!,MSFT
"10 Jul, 2025 01:04 AM",447 eod,MSFT
"10 Jul, 2025 01:03 AM","Just because a stock has a pullback doesn’t mean run for the hills, if you bought at $506, you just let FOMO get the best of you, but it doesn’t mean it’s a dud…this can easily reclaim $506 and keep climbing. The market as a whole will probably keep pushing, it has no signs of slowing down right no...See more",MSFT
"10 Jul, 2025 12:56 AM",About to break $500…. I honestly think it closes below $499.,MSFT
"10 Jul, 2025 12:55 AM",Below $500.50 annd  about the test $500. Down $7 from the highs. Giant short squeeze and back below $499.,MSFT
"10 Jul, 2025 12:25 AM",Buy and hold. That’s the way with softie.,MSFT
"10 Jul, 2025 12:15 AM","Even at peak number $ 506 still good number to get in , heading to $ 600 soon according to Oppenheimer ! I agree with and l will stick several more years !",MSFT
"10 Jul, 2025 12:09 AM",So they just squeezed shorts and then straight sold off for profit.,MSFT
"10 Jul, 2025 12:06 AM",Now $6 below the high this AM and keeps dropping. I do not think this even holds $500.,MSFT
"9 Jul, 2025 11:52 PM",So we close green but below $499?,MSFT
"9 Jul, 2025 11:43 PM","People who bought at open now underwater,wow ,what a destruction trap.",MSFT
"9 Jul, 2025 11:38 PM",Down $4 now from the highs…. Gains are evaporating.,MSFT
"9 Jul, 2025 11:36 PM",Already down $3 from the highs. Just can’t hold a gain.,MSFT
"9 Jul, 2025 11:35 PM",Short Tsla now at 294 dollar. Today it may fall 5~10%. Msft above 500 do not think about it. And sell it soon.,MSFT
"9 Jul, 2025 11:29 PM",short Tsla which may fall 5%,MSFT
"9 Jul, 2025 11:20 PM",thank you MSFT !,MSFT
"9 Jul, 2025 11:09 PM","Sell all the stocks of Nasdaq, for now the price is very high. It may has room to rise 3%, but may fall 20%.",MSFT
"9 Jul, 2025 10:52 PM",Congrats to all long investors! Quantum tech expansion is probably next for MSFT. They are getting leaner and using AI to get rid off positions for coding. But still need to expand in other area!,MSFT
"9 Jul, 2025 10:51 PM",39 pe geez ai better bring some strong new growth,MSFT
"9 Jul, 2025 10:48 PM",$550 is the path of least resistance for Msft,MSFT
"9 Jul, 2025 10:46 PM","Another price target raise, followed by another pump. This happens every other day!!",MSFT
"9 Jul, 2025 10:46 PM","A couple of months ago I got trolled about how the SP in the $430's was overpriced/overextended. $70 in gains and another ATH later, said poster seems to have disappeared!!",MSFT
"9 Jul, 2025 10:45 PM",$500 $500 & $500 hmm must be a full moon ! let's see of it holds go look out the window,MSFT
"9 Jul, 2025 10:45 PM",We have to catch nvda,MSFT
"9 Jul, 2025 10:44 PM",sell upside calls on this move for the weekly,MSFT
"9 Jul, 2025 10:42 PM",I remember holding MSFT back when it was $22 a share!,MSFT
"9 Jul, 2025 10:41 PM",And it continues to make us all rich,MSFT
"9 Jul, 2025 10:40 PM","When Nvidia rises 3 dollar without reason means that they(insiders want to sell other stocks like Meta, Msft,Tsla  and so on. When Nvida price fall down,All will fall.",MSFT
"9 Jul, 2025 10:36 PM",Short Msft at 502 will win. Msft do nothing special.,MSFT
"9 Jul, 2025 10:35 PM",Extremely overbought now,MSFT
"9 Jul, 2025 10:27 PM","On July 3, HSBC analyst Michael Tyndall reiterated a “Reduce” rating on the stock with a $120.00 price target.",MSFT
"9 Jul, 2025 10:23 PM",I think it stays above $500 for about 5 seconds before we move below $499.,MSFT
"9 Jul, 2025 09:38 PM",Any thoughts on a split or don’t matter?,MSFT
"9 Jul, 2025 09:28 PM",MSFT PT boo$t to $600.,MSFT
"9 Jul, 2025 09:22 PM",500 is just a wall that keeps getting higher to cl8mb over.,MSFT
"9 Jul, 2025 09:12 PM",Sell MSFT now and short Tsla. Msft over 500 dollars will fall down; it will test 500 for many times. ITs depreciation of AI will be much money. So i think it would to 400 dollar rather than up to 505 dollars. ITS P/E is 37X.,MSFT
"9 Jul, 2025 09:01 PM","Tesla's most pressing challenge in China is the shrinking market share, despite the country's booming electric vehicle market. In May, Tesla's sales in China were just under 40,000 units, down 30% from a year earlier, while the overall market for new energy vehicles, including pure electric vehicle...

See more",MSFT
"9 Jul, 2025 08:58 PM",Today Tsla may fall a lot which will afttects MSFT's price. Also Nasdaq.,MSFT
"9 Jul, 2025 08:57 PM",Oppenheimer sets new target at $600.  Over $500 in premarket.,MSFT
"9 Jul, 2025 08:56 PM",Short Tsla now at 299 dollars. The price in Pre-Market is cheating. It will fall after 10 min.,MSFT
"9 Jul, 2025 08:51 PM",500 here we come,MSFT
"9 Jul, 2025 08:10 PM","MSFT the beast! Today is going to be great day! If you were not on the train yesterday, you will be starting today behind! MSFT Long and Strong!  The MSFT train is leaving the station!",MSFT
"9 Jul, 2025 07:58 PM",Talk to me baby.,MSFT
"9 Jul, 2025 11:04 AM",Do you think trump can make it red 3 days in a row,MSFT
"9 Jul, 2025 08:59 AM",common guys out CALL the PUTs!,MSFT
"9 Jul, 2025 08:59 AM",common burn these PUTs!!!,MSFT
"9 Jul, 2025 06:04 AM",500 End of week,MSFT
"9 Jul, 2025 05:58 AM",Shorts will be eating my shorts very soon😎,MSFT
"9 Jul, 2025 03:40 AM",Who here is gambling 4k Right now hehehe🫠,MSFT
"9 Jul, 2025 02:52 AM",Sideway rangebound won’t last much longer imho.    Underbought condition never lasts very long.    Holding for a few years will bring nice profits!,MSFT
"9 Jul, 2025 02:41 AM","When you think software, Microsoft is king.....so why do you think they haven't tried to con people with crypto?",MSFT
"9 Jul, 2025 01:27 AM","Enough with the tease, time to break $500 and not look back",MSFT
"9 Jul, 2025 01:24 AM",Nasdaq and S&P green and MSFT tanking. MSFT peaked at $499-$500.,MSFT
"9 Jul, 2025 12:07 AM",Time to add MPW to your portfolio!,MSFT
"8 Jul, 2025 11:23 PM",msft is down 0.34 % and shorts are claiming it's tanking Lol !,MSFT
"8 Jul, 2025 10:50 PM",Why won't Msft do a 3 /1 ?or so stock split. at $500 come on now ????,MSFT
"8 Jul, 2025 10:50 PM",Msft should fall to 400 dollars this month end. It is hard for it to pass 502 dollar. 3 months ago. he cancelled 2 AI data center. And Msft lay off 18000 employee this year. Its AI research is at the bottom of Mag.7,MSFT
"8 Jul, 2025 10:45 PM","No doubt Robert is right. MSFT 2024 annual EPS was $11.8, a 21.9% increase from 2023. For 2025 annual EPS they're forecasting $13,4, a 13,6% increase from 2024 (could be beaten). Average price in 2024 was $450, which equates to $511 currently (+13,6%). MSFT has a lot of things going for them in a d...

See more",MSFT
"8 Jul, 2025 10:35 PM",Nasdaq green and MSFT tanking. Dead money at best at these levels.,MSFT
"8 Jul, 2025 10:09 PM",It will fail at $499-$500 like it does everyday.,MSFT
"8 Jul, 2025 07:44 PM","As a reminder, MSFT Q4 ER in 3 weeks. $497 is a dip and a strong buy. After ER, MSFT is heading north quickly. Each of the last 4 quarters have been a beat and no reason to think this one will be any different. Latest forecasts for MSFT Q4 earnings is $3.37 per share and revenue approaching $74 Bil...

See more",MSFT
"8 Jul, 2025 06:37 PM","Xu Yicheng expects that AI will continue to lead the way in driving overall growth in the coming years, but the focus will shift from GPUs to ASICs. In fact, the growth cycle for AI ASICs just started in the second half of 2024 and is expected to accelerate growth and overtake GPUs this year, and t...

See more",MSFT
"8 Jul, 2025 06:29 PM","In the latest ""Global Technology Industry Report"", Daiwa Capital pointed out that ASIC has become the center of gravity of the market as AI development has officially entered the second stage, and the global investment direction is also quietly shifting to the ASIC field.

Yicheng Xu, Head of Technol...

See more",MSFT
"8 Jul, 2025 11:40 AM",enough with the nonsense. 500 tomorrow,MSFT
"8 Jul, 2025 11:16 AM","Short Tsla now at 295.5 dollar. Tomorrow Tsla will fall again. Everyday Tsla will lose about 3 millions US dollar a day. There is no income for Tsla now. Every year Tsla can get 2 billions dollar carbon credit; now no more. Since the incentive money 7500 dollars for EVs will end in Sept.30. America...

See more",MSFT
"8 Jul, 2025 11:03 AM",So Texas finally asked for 2 FEMA teams today ! One from Colorado and the other from Missouri .  I guess their state team couldn’t handle searching 6 counties all by themselves! Since Friday!  The governor and T Cruise doing a fine job as usual!,MSFT
"8 Jul, 2025 10:54 AM","Before China invades Taiwan, Trump's both tax, especially tax on Taiwan IC tax which will be over 50% will ruin Taiwan's economy. Trump is as terrible as China to Taiwanese.",MSFT
"8 Jul, 2025 06:20 AM",Bouncing off 500,MSFT
"8 Jul, 2025 05:13 AM","Everyone can sit around and do their arm-chair quarterbacking of how DJT should run his administration. However, we all just have to be real and take a look at the results thus far in 6 months - very low inflation, stocks at/near all time high (go softies), Jobs doing well overall, maintaining lowe...See more",MSFT
"8 Jul, 2025 03:25 AM","Ol' Trumpo is gonna poke his finger in the eyes of US trading partners by levying high tariffs on them.  They will respond with retaliatory tariffs, thus igniting a vicious trade war that will raise prices for US consumers.",MSFT
"8 Jul, 2025 02:46 AM",el taco strikes againnnnn!,MSFT
"8 Jul, 2025 01:07 AM",$499.99999999,MSFT
"8 Jul, 2025 12:50 AM","MSFT is definitely not boring and should grow regularly despite adverse market trends. DT/EM are setting up their own private war. and TSLA.tanks -22% today. Moreover, the rift is significant in that Musk is a businessman and Trump is not, at least not a good one. Doing ""deals"" by beating countries...

See more",MSFT
"8 Jul, 2025 12:41 AM",May going Green later !,MSFT
"8 Jul, 2025 12:28 AM",Msft becomes so boring !1 step up then 1 step down !...what's wrong ?,MSFT
"7 Jul, 2025 11:12 PM",Typical…. Get close to $498-$499 and collapses. Dead money at best here.,MSFT
"7 Jul, 2025 09:27 PM",It will fail at $499-$500 like it does everyday it seems. What can change this scenario? Obviously earnings but more importantly the announcement of a 1 for 4 split. This stock desperately needs a split to get retail excited again.,MSFT
"7 Jul, 2025 08:58 PM",The green MSFT in premarket is cheating. After 10 min. It will fall down.,MSFT
"7 Jul, 2025 07:52 PM",Since Tsla will fall to 60 dollar in early Aug. Why not short Tsla above 290 dollar?,MSFT
"7 Jul, 2025 07:32 PM",I still believe $MSFT will be the first to touch 4 trillion market cap followed by $NVDA,MSFT
"7 Jul, 2025 05:54 PM","The feud between DT/Musk on a new party seems to be consummated and he wants to de-subsidize TSLA/SpaceX. They're real friends !! Not good for the global market, nor is the general trend on GDP, inflation, tariffs, Ukraine etc. but MSFT should be OK thanks to its good product lines. Business and do...

See more",MSFT
"7 Jul, 2025 02:51 PM",oday Nasdaq may fall 350 points leading by Tsla. and Msft.,MSFT
"7 Jul, 2025 01:32 PM","(tai

12 minutes ago

You may sell MSFT and short Tsla. Got it?) LOL!!!! On mute you go tai!!!!!",MSFT
"7 Jul, 2025 12:40 PM","In response, Grok said, “Once you know about the pervasive ideological biases, propaganda, and subversive tropes in Hollywood — like anti-white stereotypes, forced diversity, or historical revisionism — it shatters the immersion. Many spot these in classics too, from trans undertones in old comedie...

See more",MSFT
"7 Jul, 2025 12:04 PM",Google's AI is better than that of MSFT. Even OpenAI wants Msft to cancel that All OpenAI new products have to first let Msft use for a while if OpenAi wants to become profitable Co.,MSFT
"7 Jul, 2025 10:56 AM",Chat gpt keeps on recommending me ai stocks……. It seems a little biased,MSFT
"7 Jul, 2025 03:56 AM","According to the analysis of the Financial Times (FT), the tariff war launched by US President Trump has had an impact on the global supply chain and economy, and with the deadline for the resumption of reciprocal tariffs on July 9, the global economy will face more uncertainties and cast a shadow ...

See more",MSFT
"7 Jul, 2025 01:33 AM",So when dozens of children are still missing in Texas why didn’t your government send in FEMA or state rescue teams to help? That would take away $$$ from the billionaires! When there is a hurricane in Florida usually about 10 FEMA teams are sent and 15 state teams are sent! Why did Texas not ask f...See more,MSFT
"7 Jul, 2025 12:23 AM","My phone made a two-minute video about the company the other day in about 45 seconds. Then I asked it how long until AI took everyone’s job, and it said it was just here to help. What a relief!",MSFT
"6 Jul, 2025 10:42 PM",Note:Google acquire AI DeepMind's AlphaFold  about 15 years ago. This UK founder insists stay in London. So Google now has two AI research- Google Brain and Deep mind. I think Msft must double on their research on AI.,MSFT
"6 Jul, 2025 10:35 PM","Other considerations can and should shape AI development. DeepMind's AlphaFold dramatically improves efficiency and productivity by completing a labor-intensive and time-consuming task: surprising protein structure based on amino acid sequences. But the purpose is not so much to replace humans as t...

See more",MSFT
"6 Jul, 2025 10:35 AM",A split will definitely get some new money interest. It has to happen,MSFT
"6 Jul, 2025 08:15 AM",More dead weight eliminated!!!,MSFT
"6 Jul, 2025 03:13 AM",DA Davidson Calls Microsoft (MSFT) Its Top Mega-Cap Pick — New $600 Target Set,MSFT
"5 Jul, 2025 11:13 PM","Trump has signaled his preference for Treasury bills over long-term debt. U.S. Treasury Secretary Bessant also expressed support a few days ago, saying that it is meaningless for the government to increase the supply of long-term debt.

The market expects a sharp increase in the supply of Treasury bi...

See more",MSFT
"5 Jul, 2025 02:53 PM",My dream of MSFT reaching $500 has been coming closer than it was five years ago. I don't care what you think; I'll buy and hold.,MSFT
"5 Jul, 2025 11:44 AM","On July 3, the U.S. Congress passed the One Big Beautiful Bill, just in time for Independence Day. The law, billed by President Donald Trump as ""the most important piece of legislation in our history,"" extended the tax cuts in his first term, but lacked an effective economic growth package, threate...

See more",MSFT
"5 Jul, 2025 07:23 AM","Not very long ago, a large number of members on this board demanded that Satya Nadella resign as CEO of Microsoft. Now, where are those people with low IQs?",MSFT
"5 Jul, 2025 03:42 AM",read Microsoft cut 9000 employees and has requested 6000 h1-b visas. this doesn't look right to me.,MSFT
"5 Jul, 2025 03:17 AM","Four-fifths of the population lives in net importers of fossil fuels, and these countries have no intention of continuing their dependence on oil and gas, which will deplete their balance of payments year after year, and buying Trump's LNG at high prices is also crazy. So, these countries will buy ...

See more",MSFT
"5 Jul, 2025 03:12 AM","Ember, a think tank, said China's economy is growing by 10 percentage points every decade. With more than 30% of China's final energy (at the end of the energy supply chain) structure, it is poised to become the world's first power superpower.

Trump is doubling down on fossil fuels, while China is c...

See more",MSFT
"5 Jul, 2025 02:01 AM","There are often requests for a split in the stock price. It's no doubt true that a split and hence a lower price per share, would increase demand and enable more modest investors to become shareholders in MSFT. It would also encourage speculation, mainly by existing shareholders hoping to increase ...

See more",MSFT
"4 Jul, 2025 10:36 AM",Trump is just another swamp creature after all.,MSFT
"4 Jul, 2025 05:24 AM","The tariff trade war is just beginning: "" China knocks Trump trade deal with Vietnam ""

""China knocked the newly announced U.S. trade deal with Vietnam, saying Beijing “firmly opposes” any deal that disadvantages its economy and pledged to take “countermeasures” to protect its own interests.

The trade...

See more",MSFT
"4 Jul, 2025 05:21 AM","The gop is cancelling the democrats illegal under the wire absurd nonsense.     That’s why America voted for gop, period.    Common sense in place of absurdity.     The left has no shame, constantly spreading false facts, and propaganda that has no basis.    And are very very muy mucho poor losers....

See more",MSFT
"4 Jul, 2025 05:16 AM","Under such circumstances, can the United States build its own rare earth industry to wean itself off its dependence on China? Hard! It's so hard that realistically it's impossible.

The United States is not without rare earths, and even a rare earth exporter, the key is smelting. After China announce...

See more",MSFT
